06/06/2017,2309 Mcgregor Ln ,Park,78613,TX,Homeowner,Fayette
06/06/2017,3703 Armstrong County Ct ,Killeen,76549,TX,Homeowner,Bell

06/06/2017,3806 Bull Run Dr ,Killeen,76549,TX,Homeowner,Bell

06/06/2017,4306 Fieldwood Dr ,Corinth,76208,TX,Homeowner,Denton

06/06/2017,5377 Prairie Trl ,Princeton,75407,TX,Homeowner,Collin

06/06/2017,5502 Capricorn Loop ,Killeen,76542,TX,Homeowner,Bell

06/06/2017,6709 Waterhill Ln ,Worth,76179,TX,Homeowner,
06/06/2017,73 Lazy Oak Ct ,Alvin,77511,TX,Homeowner,Brazoria

06/06/2017,7406 Rocky Trl ,Converse,78109,TX,Homeowner,Bexar

06/06/2017,7819 Atlantic Breeze Ln ,Richmond,77407,TX,Homeowner,Fort Bend

06/06/2017,16223 Coyridge Ln ,Houston,77053,TX,Homeowner,Harris

06/06/2017,9226 Jollyville Rd Apt 142 ,Austin,78759,TX,Homeowner,Travis

06/06/2017,994 Austin Ln ,Lavon,75166,TX,Homeowner,Collin

06/06/2017,9126 Clearwater Dr ,Dallas,75243,TX,Homeowner,Dallas

06/06/2017,405 E Embercrest Dr ,Arlington,76018,TX,Homeowner,Tarrant

06/06/2017,10110 Diana Dr ,Killeen,76542,TX,Homeowner,Bell

06/06/2017,652 Aqua Dr ,Elm,75068,TX,Homeowner,
06/06/2017,4617 Ronald Dr ,Killeen,76542,TX,Homeowner,Bell

06/06/2017,2801 Diaz Dr ,Killeen,76549,TX,Homeowner,Bell

06/06/2017,6420 Rainwater Way ,Worth,76179,TX,Homeowner,
06/06/2017,513 Hidden Dale Drive ,Worth,76140,TX,Homeowner,
06/06/2017,4800 Sugar Tree Ct ,Arlington,76017,TX,Homeowner,Tarrant

06/06/2017,18215 Lundar Lane ,Tomball,77377,TX,Homeowner,Harris

06/06/2017,1118 N Noble Dr ,City,77591,TX,Homeowner,
06/06/2017,206 Private Road 1502 ,Bandera,78003,TX,Homeowner,Bandera

06/06/2017,235 Gardina ,Antonio,78201,TX,Homeowner,
06/06/2017,1614 Curtis Dr ,Garland,75040,TX,Homeowner,Dallas

06/06/2017,200 Ardmore St ,Antonio,78237,TX,Homeowner,
06/06/2017,2510 Windy Vale Trl ,Fresno,77545,TX,Homeowner,Fort Bend

06/06/2017,7359 Hickey Rd ,Azle,76020,TX,Homeowner,Parker

06/06/2017,1105 Flatwater Trl ,Crowley,76036,TX,Homeowner,Tarrant

06/06/2017,3415 Beech Hill Dr ,Spring,77388,TX,Homeowner,Harris

06/06/2017,6403 Bridgewood Dr ,Killeen,76549,TX,Homeowner,Bell

06/06/2017,12823 Blanca Springs Way ,Humble,77346,TX,Homeowner,Harris

06/06/2017,219 Flagler Boulevard ,Marion,78124,TX,Homeowner,Guadalupe

06/06/2017,6702 Taree Loop ,Killeen,76549,TX,Homeowner,Bell

06/06/2017,701 N Willis St ,Abilene,79603,TX,Homeowner,Taylor

06/06/2017,9010 Big Leaf Pasture Ln ,Cypress,77433,TX,Homeowner,Harris

06/06/2017,3051 England Pkwy ,Prairie,75054,TX,Homeowner,
06/06/2017,5515 16th Street ,Lubbock,79416,TX,Homeowner,Lubbock

06/06/2017,11512 Lucio Moreno Dr ,Paso,79934,TX,Homeowner,
06/06/2017,3506 Lauderwood Ln ,Katy,77449,TX,Homeowner,Harris

06/06/2017,4911 Pecan Estate ,Antonio,78222,TX,Homeowner,
06/06/2017,8207 Broadleaf Ave ,Baytown,77521,TX,Homeowner,Harris

06/06/2017,9102 Bellgrove Ct ,Killeen,76542,TX,Homeowner,Bell

06/06/2017,3825 Ashley Ln ,Worth,76123,TX,Homeowner,
06/06/2017,1417 Prescott Drive ,Lancaster,75134,TX,Homeowner,Dallas

06/06/2017,2000 Delaford Drive ,Arlington,76002,TX,Homeowner,Tarrant

06/06/2017,1113 Wilson Dr ,Lantana,76226,TX,Homeowner,
06/06/2017,12601 Viewpoint Ln ,Burleson,76028,TX,Homeowner,Johnson

06/06/2017,1514 Foppiano Loop ,Rock,78665,TX,Homeowner,
06/06/2017,25203 Butterwick Dr ,Spring,77389,TX,Homeowner,Harris

06/06/2017,2605 Onyx Trl ,Heights,76548,TX,Homeowner,Harris

06/06/2017,1830 Marbach Woods ,Antonio,78245,TX,Homeowner,
06/06/2017,505 Ford St ,Denison,75020,TX,Homeowner,Grayson

06/06/2017,213 Rodena St ,Antonio,78201,TX,Homeowner,
06/06/2017,18401 Deep Well Dr ,Austin,78738,TX,Homeowner,Travis

06/06/2017,5913 Quenselite Trl ,Killeen,76542,TX,Homeowner,Bell

06/06/2017,808 Sinclair Ave ,Midland,79705,TX,Homeowner,Midland

06/06/2017,900 Cheyenne Drive ,Point,76227,TX,Homeowner,Rains

06/06/2017,19455 Plantation Cove Ln ,Katy,77449,TX,Homeowner,Harris

06/06/2017,1810 Damasco Ave ,Edinburg,78541,TX,Homeowner,Hidalgo

06/06/2017,13117 Valley Forge Circle ,Springs,75180,TX,Homeowner,
06/06/2017,11408 County Road 4037 ,Kemp,75143,TX,Homeowner,Kaufman

06/06/2017,717 Cavendish Dr ,Arlington,76014,TX,Homeowner,Tarrant

