1168-5144A	164 Myra Street		Alma	GA	31510	Bacon	View This Bid on Auction.com
1120-20258A	3080 Eastbrook Terrace		Atlanta	GA	30331	Fulton	View This Bid on Auction.com
1144-016A	3198 Imperial Cir Sw		Atlanta	GA	30311	Fulton	
1148-13090A	135 Apache Street SW		Atlanta	GA	30331	Fulton	View This Bid on Auction.com
1208-2005A	1210 Summit North Drive		Atlanta	GA	30324	Fulton	
1263-562A	4095 Chastain Park Ct NE		Atlanta	GA	30342	Fulton	
1292-237A	2656 County Line Rd SW		Atlanta	GA	30331	Fulton	View This Bid on Auction.com
1303-113A	1101 Juniper St Northeast #818		Atlanta	GA	30309	Fulton	
1317-3233A	3950 Spalding Drive		Atlanta	GA	30350	Fulton	
1317-3239A	3473 Dale Ln SW		Atlanta	GA	30331	Fulton	View This Bid on Auction.com
1317-3252A	6750 Ann Arbor Drive		Atlanta	GA	30349	Fulton	View This Bid on Auction.com
1434-1638A	2255 Peachtree Rd NE #322		Atlanta	GA	30309	Fulton	
1434-1643A	553 Parkway Drive		Atlanta	GA	30308	Fulton	
1016-667501782A	451 Thistle Cv		College Park	GA	30349	Fulton	View This Bid on Auction.com
1017-850A	3715 Judy Lynn Court		College Park	GA	30349	Fulton	
1000-6735A	6074 Narcissa Place		Duluth	GA	30097	Fulton	View This Bid on Auction.com
1000-6743A	2019 Neely Ave		East Point	GA	30344	Fulton	
1016-3417A	2888 Rockwood Road		East Point	GA	30344	Fulton	View This Bid on Auction.com
1010-811A	243 Malone Cir		Fairburn	GA	30213	Fulton	View This Bid on Auction.com
1017-610A	218 Ben Lane		Fairburn	GA	30213	Fulton	View This Bid on Auction.com
1031-476A	6269 Colonial View		Fairburn	GA	30213	Fulton	View This Bid on Auction.com
1120-18319A	493 Lake Dr		Hapeville	GA	30354	Fulton	
1012-4946A	235 Inwood Terrace		Roswell	GA	30075	Fulton	
1017-476A	835 Pinegrove Rd		Roswell	GA	30075	Fulton	
1120-20060A	1005 Pine Bloom Drive		Roswell	GA	30076	Fulton	View This Bid on Auction.com
1000-6654A	3860 Buffington Place		Union City	GA	30291	Fulton	View This Bid on Auction.com
1144-018A	5029 Cottage Grove Place		Union City	GA	30291	Fulton	$69,900.00
1317-3238A	8244 Eastshore Drive		Union City	GA	30291	Fulton	
1434-1645A	4701 Flat Shoals Rd 18A		Union City	GA	30291	Fulton	View This Bid on Auction.com
1017-664372A	70 Loper Lane		Ellijay	GA	30540	Gilmer	
1078-031A	165 Tufts Road		Ellijay	GA	30536	Gilmer	
1292-227A	61 Timberwood Drive		Ellijay	GA	30540	Gilmer	
1031-414A	2308 Wolfe St		Brunswick	GA	31520	Glynn	
1168-5124A	107 North Ridge Drive		Brunswick	GA	31525	Glynn	View This Bid on Auction.com
1207-970A	203W Commons Dr		St Simons Island	GA	31522	Glynn	View This Bid on Auction.com
1162-5483A	153 McCreary Road		Calhoun	GA	30701	Gordon	
1208-1951A	290 Louise Lane		Calhoun	GA	30701	Gordon	View This Bid on Auction.com
1000-6579A	394 B Johnson Road SE		Fairmount	GA	30139	Gordon	View This Bid on Auction.com
1148-13213A	2780 Shumard Oak Drive		Braselton	GA	30517	Gwinnett	
1017-798A	6593 Old Garrett Road		Buford	GA	30518	Gwinnett	
1120-21472A	1277 Rock Springs Road		Buford	GA	30519	Gwinnett	View This Bid on Auction.com
1154-1231A	1600 Oak Log Court		Buford	GA	30519	Gwinnett	
1168-5120A	3409 Hamilton Mill Rd		Buford	GA	30519	Gwinnett	View This Bid on Auction.com
1000-6594A	1775 Leigh Meadow Drive		Dacula	GA	30019	Gwinnett	View This Bid on Auction.com
1000-6716A	785 Timber Ives Drive		Dacula	GA	30019	Gwinnett	View This Bid on Auction.com
1010-785A	701 Bailey Woods Road		Dacula	GA	30019	Gwinnett	View This Bid on Auction.com
1017-659385A	1770 Alcovy River Dr		Dacula	GA	30019	Gwinnett	
1031-358A	2783 Sam Calvin Dr		Dacula	GA	30019	Gwinnett	
1168-5139A	3294 Brooksong Way		Dacula	GA	30019	Gwinnett	View This Bid on Auction.com
1434-1635A	2133 Hamilton Mill Pkwy		Dacula	GA	30019	Gwinnett	
1012-666200A	1737 Malvern Hill Place		Duluth	GA	30097	Gwinnett	
1017-884A	2525 Banegher Way		Duluth	GA	30136	Gwinnett	
1208-1644A	3650 River Mansions Dr		Duluth	GA	30096	Gwinnett	
1006-2389A	1399 Commonwealth Lane		Grayson	GA	30017	Gwinnett	
1317-3240A	1370 Skipping Rock Lane		Grayson	GA	30017	Gwinnett	
1000-6796A	1970 Champions Pkwy		Lawrenceville	GA	30044	Gwinnett	View This Bid on Auction.com
1006-2417A	910 Avalon Drive		Lawrenceville	GA	30044	Gwinnett	
1012-4941A	970 Charter Club Drive		Lawrenceville	GA	30043	Gwinnett	
1017-658915A	1185 Market Square Lane		Lawrenceville	GA	30044	Gwinnett	
1031-461A	269 Oakland Hills Way		Lawrenceville	GA	30044	Gwinnett	View This Bid on Auction.com
1031-481A	3270 Chandon Lane		Lawrenceville	GA	30044	Gwinnett	View This Bid on Auction.com
1031-496A	890 Hiram Davis Road		Lawrenceville	GA	30045	Gwinnett	View This Bid on Auction.com
1144-013A	510 Allens Landing Court		Lawrenceville	GA	30045	Gwinnett	
1207-976A	1180 Creek Pointe Circle		Lawrenceville	GA	30043	Gwinnett	
1208-1797A	1910 Shady Creek Lane		Lawrenceville	GA	30043	Gwinnett	
1317-3223A	1297 Misty Valley Ct		Lawrenceville	GA	30045	Gwinnett	
1763-024A	600 Inglenook Drive		Lawrenceville	GA	30044	Gwinnett	
1000-6717A	503 Villa Drive		Lilburn	GA	30047	Gwinnett	
1168-5046A	1051 Rabun Dr		Lilburn	GA	30047	Gwinnett	View This Bid on Auction.com
1317-3203A	4530 Bradstone Trace		Lilburn	GA	30047	Gwinnett	View This Bid on Auction.com
1317-3259A	5050 Huntshire Lane SW		Lilburn	GA	30047	Gwinnett	View This Bid on Auction.com
1000-6599A	3455 Gardenside Drive		Loganville	GA	30052	Gwinnett	View This Bid on Auction.com
1000-667515551A	1271 Tumblerock Crt		Loganville	GA	30052	Gwinnett	View This Bid on Auction.com
1006-2424A	2768 Rolling Downs Way		Loganville	GA	30052	Gwinnett	View This Bid on Auction.com
1016-3333A	737 Preserve Park Dr		Loganville	GA	30052	Gwinnett	View This Bid on Auction.com
1017-934A	2737 Camp Mitchell Road		Loganville	GA	30052	Gwinnett	View This Bid on Auction.com
1000-6589A	1931 Ferentz Trace		Norcross	GA	30071	Gwinnett	View This Bid on Auction.com
1016-3421A	1057 Williamsburg Lane		Norcross	GA	30093	Gwinnett	View This Bid on Auction.com
1031-473A	5690 Hollow Ridge Lane		Norcross	GA	30071	Gwinnett	View This Bid on Auction.com
1010-792A	2574 Springdale Dr		Snellville	GA	30078	Gwinnett	View This Bid on Auction.com
1017-790A	4660 Hadley Place		Snellville	GA	30039	Gwinnett	View This Bid on Auction.com
1031-478A	3830 Medlock Park Drive		Snellville	GA	30039	Gwinnett	View This Bid on Auction.com
1031-77493A	902 Blue Sky Ridge		Snellville	GA	30078	Gwinnett	View This Bid on Auction.com
1120-20963A	3819 Kittery Point		Snellville	GA	30039	Gwinnett	View This Bid on Auction.com
1000-6686A	5625 Snowberry Dr		Sugar Hill	GA	30518	Gwinnett	
1031-435A	4665 Pine Isle Way	Sugar Hill Ga	Sugar Hill	GA	30518	Gwinnett	View This Bid on Auction.com
1000-6714A	3803 Shadow Loch Dr		Suwanee	GA	30024	Gwinnett	
1017-663924A	3969 Grand Park Drive		Suwanee	GA	30024	Gwinnett	
1162-1882A	2899 Riverbend Road		Demorest	GA	30535	Habersham	View This Bid on Auction.com
1207-875A	3301 Lee Road		Buford	GA	30518	Hall	View This Bid on Auction.com
1317-3254A	7228 Coral Lake Drive		Flowery Branch	GA	30542	Hall	View This Bid on Auction.com
1120-21486A	1084 Elephant Drive		Gainesville	GA	30501	Hall	View This Bid on Auction.com
1168-4772A	247 Hurston Rd		Buchanan	GA	30113	Haralson	View This Bid on Auction.com
1017-746A	430 Boggus Road		Franklin	GA	30217	Heard	View This Bid on Auction.com
1120-18803A	227 Bandelier Circle		Hampton	GA	30228	Henry	View This Bid on Auction.com
1208-2032A	50 Dutchtown Road		Hampton	GA	30228	Henry	
1000-6700A	455 Old Tree Drive		Jackson	GA	30233	Henry	View This Bid on Auction.com
1144-011A	120 Ellistown Road		Jackson	GA	30233	Henry	
1000-667513955A	628 Grove Point Way		Locust Grove	GA	30248	Henry	View This Bid on Auction.com
1031-460A	211 Ferguson Avenue		Locust Grove	GA	30248	Henry	View This Bid on Auction.com
1154-1388A	1107 Larkspur Drive		Locust Grove	GA	30248	Henry	
1208-1948A	112 Ridge Street		Locust Grove	GA	30248	Henry	
1000-6742A	117 Molly Way		Mcdonough	GA	30253	Henry	View This Bid on Auction.com
1017-804A	637 Autumn Leaf Circle		Mcdonough	GA	30253	Henry	
1017-810A	773 Jackson Lake Road		Mcdonough	GA	30252	Henry	
1031-409A	2009 Jefferson Way		Mcdonough	GA	30252	Henry	
1144-015A	1015 Magnolia Gardens Wal		Mcdonough	GA	30253	Henry	
